ano;uf;cod1;cod2;nome;habitantes
2016;RJ;33;01405;Conceição de Macabu;22315
2016;RJ;33;01504;Cordeiro;21158
2016;RJ;33;01603;Duas Barras;11145
2016;RJ;33;01702;Duque de Caxias;886917
2016;RJ;33;01801;Engenheiro Paulo de Frontin;13521
2016;RJ;33;01850;Guapimirim;57105
2016;RJ;33;01876;Iguaba Grande;26430
2016;RJ;33;01900;Itaboraí;230786
2016;RJ;33;02007;Itaguaí;120855
2016;RJ;33;02056;Italva;14647
2016;RJ;33;02106;Itaocara;22736
2016;RJ;33;02205;Itaperuna;99504
2016;RJ;33;02254;Itatiaia;30475
2016;RJ;33;02270;Japeri;100562
2016;RJ;33;02304;Laje do Muriaé;7257
2016;RJ;33;02403;Macaé;239471
2016;RJ;33;02452;Macuco;5417
2016;RJ;33;02502;Magé;236319
2016;RJ;33;02601;Mangaratiba;41557
2016;RJ;33;02700;Maricá;149876
2016;RJ;33;02809;Mendes;18111
2016;RJ;33;02858;Mesquita;171020
2016;RJ;33;02908;Miguel Pereira;24855
2016;RJ;33;03005;Miracema;26607
2016;RJ;33;03104;Natividade;14986
2016;RJ;33;03203;Nilópolis;158319
2016;RJ;33;03302;Niterói;497883
2016;RJ;33;03401;Nova Friburgo;185102
2016;RJ;33;03500;Nova Iguaçu;797435
2016;RJ;33;03609;Paracambi;50071
2016;RJ;33;03708;Paraíba do Sul;42737
2016;RJ;33;03807;Paraty;40975
2016;RJ;33;03856;Paty do Alferes;26939
2016;RJ;33;03906;Petrópolis;298158
2016;RJ;33;03955;Pinheiral;24076
2016;RJ;33;04003;Piraí;28088
2016;RJ;33;04102;Porciúncula;18156
2016;RJ;33;04110;Porto Real;18552
2016;RJ;33;04128;Quatis;13666
2016;RJ;33;04144;Queimados;144525
2016;RJ;33;04151;Quissamã;23125
2016;RJ;33;04201;Resende;126084
2016;RJ;33;04300;Rio Bonito;57963
2016;RJ;33;04409;Rio Claro;17850
2016;RJ;33;04508;Rio das Flores;8943
2016;RJ;33;04524;Rio das Ostras;136626
2016;RJ;33;04557;Rio de Janeiro;6498837
2016;RJ;33;04607;Santa Maria Madalena;10198
2016;RJ;33;04706;Santo Antônio de Pádua;41246
2016;RJ;33;04755;São Francisco de Itabapoana;41240
2016;RJ;33;04805;São Fidélis;37696
2016;RJ;33;04904;São Gonçalo;1044058
2016;RJ;33;05000;São João da Barra;34884
2016;RJ;33;05109;São João de Meriti;460541
2016;RJ;33;05133;São José de Ubá;7236
2016;RJ;33;05158;São José do Vale do Rio Preto;21017
2016;RJ;33;05208;São Pedro da Aldeia;98470
2016;RJ;33;05307;São Sebastião do Alto;9075
2016;RJ;33;05406;Sapucaia;17604
2016;RJ;33;05505;Saquarema;83750
2016;RJ;33;05554;Seropédica;83667
2016;RJ;33;05604;Silva Jardim;21279
2016;RJ;33;05703;Sumidouro;15153
2016;RJ;33;05752;Tanguá;32703
2016;RJ;33;05802;Teresópolis;174587
2016;RJ;33;05901;Trajano de Moraes;10351
2016;RJ;33;06008;Três Rios;79230
2016;RJ;33;06107;Valença;73997
2016;RJ;33;06156;Varre-Sai;10500
2016;RJ;33;06206;Vassouras;35622
2016;RJ;33;06305;Volta Redonda;263659
2016;SP;35;00105;Adamantina;35094
2016;SP;35;00204;Adolfo;3616
2016;SP;35;00303;Aguaí;35189
2016;SP;35;00402;Águas da Prata;8065
2016;SP;35;00501;Águas de Lindóia;18412
2016;SP;35;00550;Águas de Santa Bárbara;5977
2016;SP;35;00600;Águas de São Pedro;3205
2016;SP;35;00709;Agudos;36704
2016;SP;35;00758;Alambari;5658
2016;SP;35;00808;Alfredo Marcondes;4118
2016;SP;35;00907;Altair;4085
2016;SP;35;01004;Altinópolis;16199
2016;SP;35;01103;Alto Alegre;4164
2016;SP;35;01152;Alumínio;18194
2016;SP;35;01202;Álvares Florence;3824
2016;SP;35;01301;Álvares Machado;24733
2016;SP;35;01400;Álvaro de Carvalho;5075
2016;SP;35;01509;Alvinlândia;3182
2016;SP;35;01608;Americana;231621
2016;SP;35;01707;Américo Brasiliense;38701
2016;SP;35;01806;Américo de Campos;5955
2016;SP;35;01905;Amparo;70742
2016;SP;35;02002;Analândia;4789
2016;SP;35;02101;Andradina;57300
2016;SP;35;02200;Angatuba;24400
2016;SP;35;02309;Anhembi;6397
2016;SP;35;02408;Anhumas;4026
2016;SP;35;02507;Aparecida;36248
2016;SP;35;02606;Aparecida d'Oeste;4362
2016;SP;35;02705;Apiaí;25077
2016;SP;35;02754;Araçariguama;20581
2016;SP;35;02804;Araçatuba;193828
2016;SP;35;02903;Araçoiaba da Serra;31915
2016;SP;35;03000;Aramina;5519
2016;SP;35;03109;Arandu;6360
2016;SP;35;03158;Arapeí;2516
2016;SP;35;03208;Araraquara;228664
2016;SP;35;03307;Araras;130102
2016;SP;35;03356;Arco-Íris;1873
2016;SP;35;03406;Arealva;8402
2016;SP;35;03505;Areias;3869
2016;SP;35;03604;Areiópolis;11078
2016;SP;35;03703;Ariranha;9365
2016;SP;35;03802;Artur Nogueira;51126
2016;SP;35;03901;Arujá;85199
2016;SP;35;03950;Aspásia;1845
2016;SP;35;04008;Assis;102268
2016;SP;35;04107;Atibaia;138449
2016;SP;35;04206;Auriflama;15024
2016;SP;35;04305;Avaí;5306
2016;SP;35;04404;Avanhandava;12918
2016;SP;35;04503;Avaré;88938
2016;SP;35;04602;Bady Bassitt;16604
2016;SP;35;04701;Balbinos;5006
2016;SP;35;04800;Bálsamo;8841
2016;SP;35;04909;Bananal;10821
2016;SP;35;05005;Barão de Antonina;3380
2016;SP;35;05104;Barbosa;7190
2016;SP;35;05203;Bariri;34328
2016;SP;35;05302;Barra Bonita;36326
2016;SP;35;05351;Barra do Chapéu;5619
2016;SP;35;05401;Barra do Turvo;7804
2016;SP;35;05500;Barretos;119948
2016;SP;35;05609;Barrinha;31579
2016;SP;35;05708;Barueri;264935
2016;SP;35;05807;Bastos;21070
2016;SP;35;05906;Batatais;61040
2016;SP;35;06003;Bauru;369368
2016;SP;35;06102;Bebedouro;77695
2016;SP;35;06201;Bento de Abreu;2902
2016;SP;35;06300;Bernardino de Campos;11169
2016;SP;35;06359;Bertioga;57942
2016;SP;35;06409;Bilac;7761
2016;SP;35;06508;Birigui;119536
2016;SP;35;06607;Biritiba-Mirim;31479
2016;SP;35;06706;Boa Esperança do Sul;14638
2016;SP;35;06805;Bocaina;11926
2016;SP;35;06904;Bofete;11059
2016;SP;35;07001;Boituva;56830
2016;SP;35;07100;Bom Jesus dos Perdões;23530
2016;SP;35;07159;Bom Sucesso de Itararé;3860
2016;SP;35;07209;Borá;838
2016;SP;35;07308;Boracéia;4675
2016;SP;35;07407;Borborema;15681
2016;SP;35;07456;Borebi;2548
2016;SP;35;07506;Botucatu;141032
2016;SP;35;07605;Bragança Paulista;162435
2016;SP;35;07704;Braúna;5506
2016;SP;35;07753;Brejo Alegre;2790
2016;SP;35;07803;Brodowski;23780
2016;SP;35;07902;Brotas;23641
2016;SP;35;08009;Buri;19655
2016;SP;35;08108;Buritama;16714
2016;SP;35;08207;Buritizal;4377
2016;SP;35;08306;Cabrália Paulista;4371
2016;SP;35;08405;Cabreúva;47210
2016;SP;35;08504;Caçapava;91883
2016;SP;35;08603;Cachoeira Paulista;32536
2016;SP;35;08702;Caconde;19001
2016;SP;35;08801;Cafelândia;17573
2016;SP;35;08900;Caiabu;4208
2016;SP;35;09007;Caieiras;97016
2016;SP;35;09106;Caiuá;5628
2016;SP;35;09205;Cajamar;72875
2016;SP;35;09254;Cajati;28916
2016;SP;35;09304;Cajobi;10393
2016;SP;35;09403;Cajuru;25445
2016;SP;35;09452;Campina do Monte Alegre;5932
2016;SP;35;09502;Campinas;1173370
2016;SP;35;09601;Campo Limpo Paulista;81693
2016;SP;35;09700;Campos do Jordão;51157
2016;SP;35;09809;Campos Novos Paulista;4870
2016;SP;35;09908;Cananéia;12606
2016;SP;35;09957;Canas;4914
2016;SP;35;10005;Cândido Mota;31198
2016;SP;35;10104;Cândido Rodrigues;2786
2016;SP;35;10153;Canitar;4956
2016;SP;35;10203;Capão Bonito;47475
2016;SP;35;10302;Capela do Alto;19747
2016;SP;35;10401;Capivari;53731
2016;SP;35;10500;Caraguatatuba;115071
2016;SP;35;10609;Carapicuíba;394465
2016;SP;35;10708;Cardoso;12305
2016;SP;35;10807;Casa Branca;30012
2016;SP;35;10906;Cássia dos Coqueiros;2607
2016;SP;35;11003;Castilho;20120
2016;SP;35;11102;Catanduva;120092
2016;SP;35;11201;Catiguá;7652
2016;SP;35;11300;Cedral;8870
2016;SP;35;11409;Cerqueira César;19304
2016;SP;35;11508;Cerquilho;45947
2016;SP;35;11607;Cesário Lange;17378
2016;SP;35;11706;Charqueada;16608
2016;SP;35;11904;Clementina;8124
2016;SP;35;12001;Colina;18311
2016;SP;35;12100;Colômbia;6218
2016;SP;35;12209;Conchal;27345
2016;SP;35;12308;Conchas;17523
2016;SP;35;12407;Cordeirópolis;23517
2016;SP;35;12506;Coroados;5820
2016;SP;35;12605;Coronel Macedo;4881
2016;SP;35;12704;Corumbataí;4045
2016;SP;35;12803;Cosmópolis;67960
2016;SP;35;12902;Cosmorama;7381
2016;SP;35;13009;Cotia;233696
2016;SP;35;13108;Cravinhos;34384
2016;SP;35;13207;Cristais Paulista;8343
2016;SP;35;13306;Cruzália;2185
2016;SP;35;13405;Cruzeiro;81406
2016;SP;35;13504;Cubatão;127887
2016;SP;35;13603;Cunha;22007
2016;SP;35;13702;Descalvado;33165
2016;SP;35;13801;Diadema;415180
2016;SP;35;13850;Dirce Reis;1779
2016;SP;35;13900;Divinolândia;11437
2016;SP;35;14007;Dobrada;8669
2016;SP;35;14106;Dois Córregos;26706
2016;SP;35;14205;Dolcinópolis;2139
2016;SP;35;14304;Dourado;8903
2016;SP;35;14403;Dracena;46088
2016;SP;35;14502;Duartina;12558
2016;SP;35;14601;Dumont;9325
2016;SP;35;14700;Echaporã;6281
2016;SP;35;14809;Eldorado;15388
2016;SP;35;14908;Elias Fausto;17241
2016;SP;35;14924;Elisiário;3494
2016;SP;35;14957;Embaúba;2479
2016;SP;35;15004;Embu das Artes;264448
2016;SP;35;15103;Embu-Guaçu;67788
2016;SP;35;15129;Emilianópolis;3186
2016;SP;35;15152;Engenheiro Coelho;19059
2016;SP;35;15186;Espírito Santo do Pinhal;44036
2016;SP;35;15194;Espírito Santo do Turvo;4668
2016;SP;35;15202;Estrela d'Oeste;8464
2016;SP;35;15301;Estrela do Norte;2765
2016;SP;35;15350;Euclides da Cunha Paulista;9600
2016;SP;35;15400;Fartura;15994
2016;SP;35;15509;Fernandópolis;68399
2016;SP;35;15608;Fernando Prestes;5771
2016;SP;35;15657;Fernão;1680
2016;SP;35;15707;Ferraz de Vasconcelos;186808
2016;SP;35;15806;Flora Rica;1602
2016;SP;35;15905;Floreal;2996
2016;SP;35;16002;Flórida Paulista;14143
2016;SP;35;16101;Florínia;2778
2016;SP;35;16200;Franca;344704
2016;SP;35;16309;Francisco Morato;169942
2016;SP;35;16408;Franco da Rocha;147650
2016;SP;35;16507;Gabriel Monteiro;2791
2016;SP;35;16606;Gália;6834
2016;SP;35;16705;Garça;44557
2016;SP;35;16804;Gastão Vidigal;4634
2016;SP;35;16853;Gavião Peixoto;4714
2016;SP;35;16903;General Salgado;10956
2016;SP;35;17000;Getulina;11325
2016;SP;35;17109;Glicério;4787
2016;SP;35;17208;Guaiçara;11752
2016;SP;35;17307;Guaimbê;5717
2016;SP;35;17406;Guaíra;40053
2016;SP;35;17505;Guapiaçu;20340
2016;SP;35;17604;Guapiara;17758
2016;SP;35;17703;Guará;20997
2016;SP;35;17802;Guaraçaí;8495
2016;SP;35;17901;Guaraci;10872
2016;SP;35;18008;Guarani d'Oeste;2018
2016;SP;35;18107;Guarantã;6662
2016;SP;35;18206;Guararapes;32502
2016;SP;35;18305;Guararema;28664
2016;SP;35;18404;Guaratinguetá;119753
2016;SP;35;18503;Guareí;17213
2016;SP;35;18602;Guariba;38861
2016;SP;35;18701;Guarujá;313421
2016;SP;35;18800;Guarulhos;1337087
2016;SP;35;18859;Guatapará;7496
2016;SP;35;18909;Guzolândia;5142
2016;SP;35;19006;Herculândia;9338
2016;SP;35;19055;Holambra;13698
2016;SP;35;19071;Hortolândia;219039
2016;SP;35;19105;Iacanga;11206
2016;SP;35;19204;Iacri;6457
2016;SP;35;19253;Iaras;8230
2016;SP;35;19303;Ibaté;33884
2016;SP;35;19402;Ibirá;11980
2016;SP;35;19501;Ibirarema;7459
2016;SP;35;19600;Ibitinga;58188
2016;SP;35;19709;Ibiúna;77005
2016;SP;35;19808;Icém;8055
2016;SP;35;19907;Iepê;8070
2016;SP;35;20004;Igaraçu do Tietê;24525
2016;SP;35;20103;Igarapava;29902
2016;SP;35;20202;Igaratá;9397
2016;SP;35;20301;Iguape;30519
2016;SP;35;20400;Ilhabela;32782
2016;SP;35;20426;Ilha Comprida;10476
2016;SP;35;20442;Ilha Solteira;26443
2016;SP;35;20509;Indaiatuba;235367
2016;SP;35;20608;Indiana;4936
2016;SP;35;20707;Indiaporã;3960
2016;SP;35;20806;Inúbia Paulista;3907
2016;SP;35;20905;Ipaussu;14674
2016;SP;35;21002;Iperó;34149
2016;SP;35;21101;Ipeúna;7047
2016;SP;35;21150;Ipiguá;5101
2016;SP;35;21200;Iporanga;4316
2016;SP;35;21309;Ipuã;15752
2016;SP;35;21408;Iracemápolis;22914
2016;SP;35;21507;Irapuã;7827
2016;SP;35;21606;Irapuru;8217
2016;SP;35;21705;Itaberá;17946
2016;SP;35;21804;Itaí;26287
2016;SP;35;21903;Itajobi;15212
2016;SP;35;22000;Itaju;3655
2016;SP;35;22109;Itanhaém;97439
2016;SP;35;22158;Itaóca;3339
2016;SP;35;22208;Itapecerica da Serra;169103
2016;SP;35;22307;Itapetininga;158561
2016;SP;35;22406;Itapeva;93145
2016;SP;35;22505;Itapevi;226488
2016;SP;35;22604;Itapira;73410
2016;SP;35;22653;Itapirapuã Paulista;4161
2016;SP;35;22703;Itápolis;42547
2016;SP;35;22802;Itaporanga;15140
2016;SP;35;22901;Itapuí;13475
2016;SP;35;23008;Itapura;4760
2016;SP;35;23107;Itaquaquecetuba;356774
2016;SP;35;23206;Itararé;50243
2016;SP;35;23305;Itariri;16913
2016;SP;35;23404;Itatiba;114912
2016;SP;35;23503;Itatinga;19951
2016;SP;35;23602;Itirapina;17377
2016;SP;35;23701;Itirapuã;6363
2016;SP;35;23800;Itobi;7842
2016;SP;35;23909;Itu;168643
2016;SP;35;24006;Itupeva;55596
2016;SP;35;24105;Ituverava;41206
2016;SP;35;24204;Jaborandi;6900
2016;SP;35;24303;Jaboticabal;76196
2016;SP;35;24402;Jacareí;228214
2016;SP;35;24501;Jaci;6609
2016;SP;35;24600;Jacupiranga;17876
2016;SP;35;24709;Jaguariúna;53069
2016;SP;35;24808;Jales;49017
2016;SP;35;24907;Jambeiro;6200
2016;SP;35;25003;Jandira;120177
2016;SP;35;25102;Jardinópolis;42358
2016;SP;35;25201;Jarinu;28012
2016;SP;35;25300;Jaú;144828
2016;SP;35;25409;Jeriquara;3209
2016;SP;35;25508;Joanópolis;12837
2016;SP;35;25607;João Ramalho;4442
2016;SP;35;25706;José Bonifácio;35872
2016;SP;35;25805;Júlio Mesquita;4710
2016;SP;35;25854;Jumirim;3190
2016;SP;35;25904;Jundiaí;405740
2016;SP;35;26001;Junqueirópolis;20211
2016;SP;35;26100;Juquiá;19274
2016;SP;35;26209;Juquitiba;30837
2016;SP;35;26308;Lagoinha;4949
2016;SP;35;26407;Laranjal Paulista;27640
2016;SP;35;26506;Lavínia;10876
2016;SP;35;26605;Lavrinhas;7102
2016;SP;35;26704;Leme;100296
2016;SP;35;26803;Lençóis Paulista;66664
2016;SP;35;26902;Limeira;298701
2016;SP;35;27009;Lindóia;7591
2016;SP;35;27108;Lins;76562
2016;SP;35;27207;Lorena;87584
2016;SP;35;27256;Lourdes;2260
2016;SP;35;27306;Louveira;44904
2016;SP;35;27405;Lucélia;21330
2016;SP;35;27504;Lucianópolis;2372
2016;SP;35;27603;Luís Antônio;13703
2016;SP;35;27702;Luiziânia;5573
2016;SP;35;27801;Lupércio;4561
2016;SP;35;27900;Lutécia;2717
2016;SP;35;28007;Macatuba;17063
2016;SP;35;28106;Macaubal;8060
2016;SP;35;28205;Macedônia;3741
2016;SP;35;28304;Magda;3200
2016;SP;35;28403;Mairinque;46294
2016;SP;35;28502;Mairiporã;93981
2016;SP;35;28601;Manduri;9653
2016;SP;35;28700;Marabá Paulista;5524
2016;SP;35;28809;Maracaí;13948
2016;SP;35;28858;Marapoama;2917
2016;SP;35;28908;Mariápolis;4079
2016;SP;35;29005;Marília;233639
2016;SP;35;29104;Marinópolis;2145
2016;SP;35;29203;Martinópolis;25966
2016;SP;35;29302;Matão;81878
2016;SP;35;29401;Mauá;457696
2016;SP;35;29500;Mendonça;5232
2016;SP;35;29609;Meridiano;3902
2016;SP;35;29658;Mesópolis;1928
2016;SP;35;29708;Miguelópolis;21852
2016;SP;35;29807;Mineiros do Tietê;12757
2016;SP;35;29906;Miracatu;20409
2016;SP;35;30003;Mira Estrela;3027
2016;SP;35;30102;Mirandópolis;29181
2016;SP;35;30201;Mirante do Paranapanema;18056
2016;SP;35;30300;Mirassol;58314
2016;SP;35;30409;Mirassolândia;4714
2016;SP;35;30508;Mococa;68897
2016;SP;35;30607;Mogi das Cruzes;429321
2016;SP;35;30706;Mogi Guaçu;148327
2016;SP;35;30805;Mogi Mirim;91929
2016;SP;35;30904;Mombuca;3456
2016;SP;35;31001;Monções;2242
2016;SP;35;31100;Mongaguá;53384
2016;SP;35;31209;Monte Alegre do Sul;7804
2016;SP;35;31308;Monte Alto;49721
2016;SP;35;31407;Monte Aprazível;24128
2016;SP;35;31506;Monte Azul Paulista;19268
2016;SP;35;31605;Monte Castelo;4189
2016;SP;35;31704;Monteiro Lobato;4509
2016;SP;35;31803;Monte Mor;56335
2016;SP;35;31902;Morro Agudo;31923
2016;SP;35;32009;Morungaba;13085
2016;SP;35;32058;Motuca;4642
2016;SP;35;32108;Murutinga do Sul;4434
2016;SP;35;32157;Nantes;3014
2016;SP;35;32207;Narandiba;4702
2016;SP;35;32306;Natividade da Serra;6770
2016;SP;35;32405;Nazaré Paulista;17959
2016;SP;35;32504;Neves Paulista;9003
2016;SP;35;32603;Nhandeara;11351
2016;SP;35;32702;Nipoã;4916
2016;SP;35;32801;Nova Aliança;6645
2016;SP;35;32827;Nova Campina;9406
2016;SP;35;32843;Nova Canaã Paulista;2005
2016;SP;35;32868;Nova Castilho;1228
2016;SP;35;32900;Nova Europa;10599
2016;SP;35;33007;Nova Granada;20896
2016;SP;35;33106;Nova Guataporanga;2296
2016;SP;35;33205;Nova Independência;3667
2016;SP;35;33254;Novais;5421
2016;SP;35;33304;Nova Luzitânia;3899
2016;SP;35;33403;Nova Odessa;57504
2016;SP;35;33502;Novo Horizonte;39888
2016;SP;35;33601;Nuporanga;7299
2016;SP;35;33700;Ocauçu;4305
2016;SP;35;33809;Óleo;2605
2016;SP;35;33908;Olímpia;53702
2016;SP;35;34005;Onda Verde;4248
2016;SP;35;34104;Oriente;6447
2016;SP;35;34203;Orindiúva;6614
2016;SP;35;34302;Orlândia;42996
2016;SP;35;34401;Osasco;696382
2016;SP;35;34500;Oscar Bressane;2615
2016;SP;35;34609;Osvaldo Cruz;32593
2016;SP;35;34708;Ourinhos;111056
2016;SP;35;34757;Ouroeste;9733
2016;SP;35;34807;Ouro Verde;8386
2016;SP;35;34906;Pacaembu;14024
2016;SP;35;35002;Palestina;12388
2016;SP;35;35101;Palmares Paulista;12536
2016;SP;35;35200;Palmeira d'Oeste;9545
2016;SP;35;35309;Palmital;22146
2016;SP;35;35408;Panorama;15539
2016;SP;35;35507;Paraguaçu Paulista;45027
2016;SP;35;35606;Paraibuna;18166
2016;SP;35;35705;Paraíso;6330
2016;SP;35;35804;Paranapanema;19545
2016;SP;35;35903;Paranapuã;4035
2016;SP;35;36000;Parapuã;11085
2016;SP;35;36109;Pardinho;6191
2016;SP;35;36208;Pariquera-Açu;19465
2016;SP;35;36257;Parisi;2142
2016;SP;35;36307;Patrocínio Paulista;14223
2016;SP;35;36406;Paulicéia;7065
2016;SP;35;36505;Paulínia;100128
2016;SP;35;36570;Paulistânia;1840
2016;SP;35;36604;Paulo de Faria;8939
2016;SP;35;36703;Pederneiras;45314
2016;SP;35;36802;Pedra Bela;6062
2016;SP;35;36901;Pedranópolis;2558
2016;SP;35;37008;Pedregulho;16582
2016;SP;35;37107;Pedreira;46094
2016;SP;35;37156;Pedrinhas Paulista;3079
2016;SP;35;37206;Pedro de Toledo;11053
2016;SP;35;37305;Penápolis;62409
2016;SP;35;37404;Pereira Barreto;25779
2016;SP;35;37503;Pereiras;8312
2016;SP;35;37602;Peruíbe;65907
2016;SP;35;37701;Piacatu;5793
2016;SP;35;37800;Piedade;54907
2016;SP;35;37909;Pilar do Sul;28516
2016;SP;35;38006;Pindamonhangaba;162327
2016;SP;35;38105;Pindorama;16501
2016;SP;35;38204;Pinhalzinho;14595
2016;SP;35;38303;Piquerobi;3686
2016;SP;35;38501;Piquete;14048
2016;SP;35;38600;Piracaia;26841
2016;SP;35;38709;Piracicaba;394419
2016;SP;35;38808;Piraju;29728
2016;SP;35;38907;Pirajuí;24762
2016;SP;35;39004;Pirangi;11272
2016;SP;35;39103;Pirapora do Bom Jesus;17913
2016;SP;35;39202;Pirapozinho;26810
2016;SP;35;39301;Pirassununga;75035
2016;SP;35;39400;Piratininga;13216
2016;SP;35;39509;Pitangueiras;38554
2016;SP;35;39608;Planalto;5005
2016;SP;35;39707;Platina;3461
2016;SP;35;39806;Poá;114650
2016;SP;35;39905;Poloni;5884
2016;SP;35;40002;Pompéia;21526
2016;SP;35;40101;Pongaí;3494
2016;SP;35;40200;Pontal;46818
2016;SP;35;40259;Pontalinda;4476
2016;SP;35;40309;Pontes Gestal;2593
2016;SP;35;40408;Populina;4254
2016;SP;35;40507;Porangaba;9434
2016;SP;35;40606;Porto Feliz;52221
2016;SP;35;40705;Porto Ferreira;55100
2016;SP;35;40754;Potim;22911
2016;SP;35;40804;Potirendaba;16857
2016;SP;35;40853;Pracinha;3659
2016;SP;35;40903;Pradópolis;20169
2016;SP;35;41000;Praia Grande;304705
2016;SP;35;41059;Pratânia;5074
2016;SP;35;41109;Presidente Alves;4167
2016;SP;35;41208;Presidente Bernardes;13494
2016;SP;35;41307;Presidente Epitácio;43718
2016;SP;35;41406;Presidente Prudente;223749
2016;SP;35;41505;Presidente Venceslau;39476
2016;SP;35;41604;Promissão;39139
2016;SP;35;41653;Quadra;3634
2016;SP;35;41703;Quatá;13798
2016;SP;35;41802;Queiroz;3217
2016;SP;35;41901;Queluz;12777
2016;SP;35;42008;Quintana;6484
2016;SP;35;42107;Rafard;9030
2016;SP;35;42206;Rancharia;29799
2016;SP;35;42305;Redenção da Serra;3919
2016;SP;35;42404;Regente Feijó;19860
2016;SP;35;42503;Reginópolis;8844
2016;SP;35;42602;Registro;56356
2016;SP;35;42701;Restinga;7304
2016;SP;35;42800;Ribeira;3399
2016;SP;35;42909;Ribeirão Bonito;12986
2016;SP;35;43006;Ribeirão Branco;17430
2016;SP;35;43105;Ribeirão Corrente;4612
2016;SP;35;43204;Ribeirão do Sul;4572
2016;SP;35;43238;Ribeirão dos Índios;2244
2016;SP;35;43253;Ribeirão Grande;7690
2016;SP;35;43303;Ribeirão Pires;121130
2016;SP;35;43402;Ribeirão Preto;674405
2016;SP;35;43501;Riversul;5866
2016;SP;35;43600;Rifaina;3608
2016;SP;35;43709;Rincão;10809
2016;SP;35;43808;Rinópolis;10116
2016;SP;35;43907;Rio Claro;201473
2016;SP;35;44004;Rio das Pedras;33464
2016;SP;35;44103;Rio Grande da Serra;48861
2016;SP;35;44202;Riolândia;11928
2016;SP;35;44251;Rosana;18124
2016;SP;35;44301;Roseira;10429
2016;SP;35;44400;Rubiácea;3015
2016;SP;35;44509;Rubinéia;3081
2016;SP;35;44608;Sabino;5526
2016;SP;35;44707;Sagres;2454
2016;SP;35;44806;Sales;6074
2016;SP;35;44905;Sales Oliveira;11541
2016;SP;35;45001;Salesópolis;16797
2016;SP;35;45100;Salmourão;5187
2016;SP;35;45159;Saltinho;7919
2016;SP;35;45209;Salto;115193
2016;SP;35;45308;Salto de Pirapora;43990
2016;SP;35;45407;Salto Grande;9255
2016;SP;35;45506;Sandovalina;4126
2016;SP;35;45605;Santa Adélia;15255
2016;SP;35;45704;Santa Albertina;5985
2016;SP;35;45803;Santa Bárbara d'Oeste;191024
2016;SP;35;46009;Santa Branca;14601
2016;SP;35;46108;Santa Clara d'Oeste;2136
2016;SP;35;46207;Santa Cruz da Conceição;4371
2016;SP;35;46256;Santa Cruz da Esperança;2097
2016;SP;35;46306;Santa Cruz das Palmeiras;33106
2016;SP;35;46405;Santa Cruz do Rio Pardo;46893
2016;SP;35;46504;Santa Ernestina;5672
2016;SP;35;46603;Santa Fé do Sul;31578
2016;SP;35;46702;Santa Gertrudes;25192
2016;SP;35;46801;Santa Isabel;55476
2016;SP;35;46900;Santa Lúcia;8723
2016;SP;35;47007;Santa Maria da Serra;5962
2016;SP;35;47106;Santa Mercedes;2941
2016;SP;35;47205;Santana da Ponte Pensa;1573
2016;SP;35;47304;Santana de Parnaíba;129261
2016;SP;35;47403;Santa Rita d'Oeste;2554
2016;SP;35;47502;Santa Rita do Passa Quatro;27546
2016;SP;35;47601;Santa Rosa de Viterbo;25869
2016;SP;35;47650;Santa Salete;1530
2016;SP;35;47700;Santo Anastácio;21037
2016;SP;35;47809;Santo André;712749
2016;SP;35;47908;Santo Antônio da Alegria;6785
2016;SP;35;48005;Santo Antônio de Posse;22597
2016;SP;35;48054;Santo Antônio do Aracanguá;8228
2016;SP;35;48104;Santo Antônio do Jardim;6041
2016;SP;35;48203;Santo Antônio do Pinhal;6784
2016;SP;35;48302;Santo Expedito;3035
2016;SP;35;48401;Santópolis do Aguapeí;4650
2016;SP;35;48500;Santos;434359
2016;SP;35;48609;São Bento do Sapucaí;10880
2016;SP;35;48708;São Bernardo do Campo;822242
2016;SP;35;48807;São Caetano do Sul;158825
2016;SP;35;48906;São Carlos;243765
2016;SP;35;49003;São Francisco;2854
2016;SP;35;49102;São João da Boa Vista;89564
2016;SP;35;49201;São João das Duas Pontes;2607
2016;SP;35;49250;São João de Iracema;1894
2016;SP;35;49300;São João do Pau d'Alho;2136
2016;SP;35;49409;São Joaquim da Barra;50520
2016;SP;35;49508;São José da Bela Vista;8854
2016;SP;35;49607;São José do Barreiro;4183
2016;SP;35;49706;São José do Rio Pardo;54563
2016;SP;35;49805;São José do Rio Preto;446649
2016;SP;35;49904;São José dos Campos;695992
2016;SP;35;49953;São Lourenço da Serra;15323
2016;SP;35;50001;São Luís do Paraitinga;10735
2016;SP;35;50100;São Manuel;40532
2016;SP;35;50209;São Miguel Arcanjo;32840
2016;SP;35;50308;São Paulo;12038175
2016;SP;35;50407;São Pedro;34595
2016;SP;35;50506;São Pedro do Turvo;7596
2016;SP;35;50605;São Roque;87506
2016;SP;35;50704;São Sebastião;84294
2016;SP;35;50803;São Sebastião da Grama;12335
2016;SP;35;50902;São Simão;15165
2016;SP;35;51009;São Vicente;357989
2016;SP;35;51108;Sarapuí;9936
2016;SP;35;51207;Sarutaiá;3687
2016;SP;35;51306;Sebastianópolis do Sul;3373
2016;SP;35;51405;Serra Azul;13516
2016;SP;35;51504;Serrana;43293
2016;SP;35;51603;Serra Negra;28534
2016;SP;35;51702;Sertãozinho;121412
2016;SP;35;51801;Sete Barras;13098
2016;SP;35;51900;Severínia;16962
2016;SP;35;52007;Silveiras;6193
